LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,E11,Got assigned task <*>
197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),E24,Running task <*> in stage <*> (TID <*>)
198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,E11,Got assigned task <*>
199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),E24,Running task <*> in stage <*> (TID <*>)
200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,E29,Started reading broadcast variable <*>
201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,E11,Got assigned task <*>
202,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),E24,Running task <*> in stage <*> (TID <*>)
203,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,E11,Got assigned task <*>
204,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),E24,Running task <*> in stage <*> (TID <*>)
205,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,E11,Got assigned task <*>
206,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),E24,Running task <*> in stage <*> (TID <*>)
207,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
208,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,E20,Reading broadcast variable <*> took <*> ms
209,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
210,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,E10,Found block rdd_<*> locally
211,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,E10,Found block rdd_<*> locally
212,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,E10,Found block rdd_<*> locally
213,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,E10,Found block rdd_<*> locally
214,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,E10,Found block rdd_<*> locally
215,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
216,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
217,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
218,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
219,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
220,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
221,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
222,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
223,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
224,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
225,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,E11,Got assigned task <*>
226,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),E24,Running task <*> in stage <*> (TID <*>)
227,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,E11,Got assigned task <*>
228,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),E24,Running task <*> in stage <*> (TID <*>)
229,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,E11,Got assigned task <*>
230,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),E24,Running task <*> in stage <*> (TID <*>)
231,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,E29,Started reading broadcast variable <*>
232,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,E11,Got assigned task <*>
233,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),E24,Running task <*> in stage <*> (TID <*>)
234,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,E11,Got assigned task <*>
235,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),E24,Running task <*> in stage <*> (TID <*>)
236,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
237,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,E20,Reading broadcast variable <*> took <*> ms
238,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
239,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
240,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
241,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
242,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
243,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
244,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
245,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
246,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
247,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
248,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
249,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 5.0 (TID 206). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
250,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 5.0 (TID 238). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
251,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 5.0 (TID 231). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
252,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 5.0 (TID 239). 2198 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
253,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 5.0 (TID 220). 2272 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
254,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 247,E11,Got assigned task <*>
255,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 6.0 (TID 247),E24,Running task <*> in stage <*> (TID <*>)
256,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 261,E11,Got assigned task <*>
257,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 6.0 (TID 261),E24,Running task <*> in stage <*> (TID <*>)
258,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 273,E11,Got assigned task <*>
259,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 6.0 (TID 273),E24,Running task <*> in stage <*> (TID <*>)
260,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 15,E29,Started reading broadcast variable <*>
261,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 278,E11,Got assigned task <*>
262,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 6.0 (TID 278),E24,Running task <*> in stage <*> (TID <*>)
263,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 279,E11,Got assigned task <*>
264,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 6.0 (TID 279),E24,Running task <*> in stage <*> (TID <*>)
265,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
266,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 15 took 15 ms,E20,Reading broadcast variable <*> took <*> ms
267,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
268,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
269,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
270,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
271,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
272,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
273,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -107, init = 146, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
274,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -100, init = 141, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
275,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -99, init = 141, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
276,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -103, init = 142, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
277,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -101, init = 143, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
278,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 6.0 (TID 247). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
279,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 6.0 (TID 278). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
280,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 6.0 (TID 273). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
281,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 6.0 (TID 279). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
282,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 6.0 (TID 261). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
283,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 285,E11,Got assigned task <*>
284,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 7.0 (TID 285),E24,Running task <*> in stage <*> (TID <*>)
285,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 299,E11,Got assigned task <*>
286,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 7.0 (TID 299),E24,Running task <*> in stage <*> (TID <*>)
287,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 312,E11,Got assigned task <*>
288,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 7.0 (TID 312),E24,Running task <*> in stage <*> (TID <*>)
289,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 318,E11,Got assigned task <*>
290,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 7.0 (TID 318),E24,Running task <*> in stage <*> (TID <*>)
291,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 16,E29,Started reading broadcast variable <*>
292,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 319,E11,Got assigned task <*>
293,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 7.0 (TID 319),E24,Running task <*> in stage <*> (TID <*>)
294,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16_piece0 stored as bytes in memory (estimated size 5.6 KB, free 422.1 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
295,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 16 took 13 ms,E20,Reading broadcast variable <*> took <*> ms
296,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_16 stored as values in memory (estimated size 9.8 KB, free 432.0 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
297,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_0 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
298,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_4 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
299,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_3 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
300,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_2 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
301,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_11_1 not found, computing it",E19,"Partition rdd_<*> not found, computing it"
302,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,E10,Found block rdd_<*> locally
303,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,E10,Found block rdd_<*> locally
304,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,E10,Found block rdd_<*> locally
305,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,E10,Found block rdd_<*> locally
306,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,E10,Found block rdd_<*> locally
307,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -110, init = 149, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
308,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -105, init = 144, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
309,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -103, init = 144, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
310,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -107, init = 148, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
311,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -107, init = 148, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
312,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_0 stored as bytes in memory (estimated size 152.0 B, free 432.1 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
313,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_3 stored as bytes in memory (estimated size 157.0 B, free 432.3 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
314,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_4 stored as bytes in memory (estimated size 145.0 B, free 432.4 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
315,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_2 stored as bytes in memory (estimated size 199.0 B, free 432.6 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
316,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_11_1 stored as bytes in memory (estimated size 160.0 B, free 432.7 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
317,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 38, boot = 17, init = 21, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
318,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = 28, init = 13, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
319,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 38, boot = 18, init = 20, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
320,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 40, boot = 19, init = 21, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
321,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = 17, init = 24, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
322,17/06/09,20:10:54,INFO,executor.Executor,Finished task 0.0 in stage 7.0 (TID 285). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
323,17/06/09,20:10:54,INFO,executor.Executor,Finished task 3.0 in stage 7.0 (TID 318). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
324,17/06/09,20:10:54,INFO,executor.Executor,Finished task 4.0 in stage 7.0 (TID 319). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
325,17/06/09,20:10:54,INFO,executor.Executor,Finished task 1.0 in stage 7.0 (TID 299). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
326,17/06/09,20:10:54,INFO,executor.Executor,Finished task 2.0 in stage 7.0 (TID 312). 2667 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
327,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 321,E11,Got assigned task <*>
328,17/06/09,20:10:54,INFO,executor.Executor,Running task 0.0 in stage 8.0 (TID 321),E24,Running task <*> in stage <*> (TID <*>)
329,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 335,E11,Got assigned task <*>
330,17/06/09,20:10:54,INFO,executor.Executor,Running task 1.0 in stage 8.0 (TID 335),E24,Running task <*> in stage <*> (TID <*>)
331,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 349,E11,Got assigned task <*>
332,17/06/09,20:10:54,INFO,executor.Executor,Running task 2.0 in stage 8.0 (TID 349),E24,Running task <*> in stage <*> (TID <*>)
333,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 17,E29,Started reading broadcast variable <*>
334,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 358,E11,Got assigned task <*>
335,17/06/09,20:10:54,INFO,executor.Executor,Running task 3.0 in stage 8.0 (TID 358),E24,Running task <*> in stage <*> (TID <*>)
336,17/06/09,20:10:54,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 359,E11,Got assigned task <*>
337,17/06/09,20:10:54,INFO,executor.Executor,Running task 4.0 in stage 8.0 (TID 359),E24,Running task <*> in stage <*> (TID <*>)
338,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_17_piece0 stored as bytes in memory (estimated size 5.7 KB, free 438.5 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
339,17/06/09,20:10:54,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 17 took 12 ms,E20,Reading broadcast variable <*> took <*> ms
340,17/06/09,20:10:54,INFO,storage.MemoryStore,"Block broadcast_17 stored as values in memory (estimated size 10.1 KB, free 448.6 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)"
341,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_11_0 locally,E10,Found block rdd_<*> locally
342,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_11_4 locally,E10,Found block rdd_<*> locally
343,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_11_3 locally,E10,Found block rdd_<*> locally
344,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_11_2 locally,E10,Found block rdd_<*> locally
345,17/06/09,20:10:54,INFO,storage.BlockManager,Found block rdd_11_1 locally,E10,Found block rdd_<*> locally
346,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = -109, init = 148, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
347,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -107, init = 148, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
348,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 39, boot = -103, init = 142, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
349,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 41, boot = -104, init = 144, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
350,17/06/09,20:10:54,INFO,python.PythonRunner,"Times: total = 42, boot = -107, init = 149, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
351,17/06/09,20:10:54,INFO,executor.Executor,Finished task 0.0 in stage 8.0 (TID 321). 2141 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
352,17/06/09,20:10:54,INFO,executor.Executor,Finished task 2.0 in stage 8.0 (TID 349). 2141 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
353,17/06/09,20:10:54,INFO,executor.Executor,Finished task 4.0 in stage 8.0 (TID 359). 2141 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
